id	layer	check	verdict	subject	evidence	autofix	action
C6-6db72e	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-pulmonalarteriellerwedgeblutdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-07aaaf	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-pulmonalvaskulrerwiderstandsindexobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-9adc94	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-puls-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-4e01c7	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-art.-blut-durch-pulsoxymetrie-obs.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-b88790	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-blut-postduktal-durch-pulsoxymetrie-obs.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-5c55eb	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-blut-preduktal-durch-pulsoxymetrie-obs.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-b9fbaf	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-linksatrialerdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro (2), profiles (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-656665	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-linksventrikulrerdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro (2), profiles (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-648a9d	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-pulmonalarteriellerblutdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro (2), profiles (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-483769	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-rechtsatrialerdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro (2), profiles (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-bc15b0	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-rechtsventrikulrerdruckobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro (2), profiles (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-bcbca5	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-systemischervaskulrerwiderstandsindexobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-02874e	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-zentralven-ser-blutdruck-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-e4ce8e	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-eingestellteundgemesseneparameterdevicemetric.page.md.md	13 of 394 runs placed, most on StructureDefinition-mii-pr-icu-dm-eingest-gem-parameter-extrakorporale-verfahren-intro -- the mapped target	-	-
C6-7785df	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-arteriellerdruckobservation.page.md.md	4 of 986 runs placed, most on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro -- the mapped target	-	-
C6-b1598f	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-blutflussdurchcardiovasculresgertobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-1f76df	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-blutflussextrakorporalergasaustauschobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-5916ac	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-blutflussindexextrakorporalergasaustauschobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-dcc733	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-dauer-extrakorporaler-gasaustausch-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-f1ca4b	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-dauerhmodialysesitzungobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-dauer-haemodialysesitzung-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-641203	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-gasfluss-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-gasfluss-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-84bcc1	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-hmodialyseblutflussobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-haemodialyse-blutfluss-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-4ed71a	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-ionisierteskalziumausnierenersatzverfahrenobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-ab4a4c	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-substituatflussobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-substituatfluss-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-54d2c2	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-substituatvolumenobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-substituatvolumen-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-476e05	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren-parametervonextrakorporalenverfahrenobservation-venserdruckobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-ect-venoeser-druck-intro, which holds 4 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (4), StructureDefinition-mii-pr-icu-ect-venoeser-druck-intro (4), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-127662	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-parametervonextrakorporalenverfahren.md	mapped to profiles, which holds 1 run(s), but MOST landed on StructureDefinition-mii-pr-icu-ect-arterieller-druck-intro (1), StructureDefinition-mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet-intro (1), StructureDefinition-mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch-intro (1)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-0c9391	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile.md	6 of 9 runs placed, most on profiles -- the mapped target	-	-
C6-2fe7a4	conservation	C6	IDENTISCH	technischeimplementierung-kompatibilit-t.page.md.md	8 of 10 runs placed, most on implementer-guidance -- the mapped target	-	-
